,_id,aircraft,airline,airport,identification,owner,status,time
0,58b64d7e566f5d11bce4ac92,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814697067, 'number': {'default': '6E198', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 22:15', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488386700, 'local': 1488406500}}}","{'scheduled': {'departure': 1488386700, 'arrival': 1488394500}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488386700, 'arrival': None}, 'other': {'eta': None, 'updated': 1488342072, 'duration': 7500}}"
1,58b64d7e566f5d11bce4ac93,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814697066, 'number': {'default': '6E197', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 19:30', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488376800, 'local': 1488396600}}}","{'scheduled': {'departure': 1488376800, 'arrival': 1488384600}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488376800, 'arrival': None}, 'other': {'eta': None, 'updated': 1488329603, 'duration': 7200}}"
2,58b64d7e566f5d11bce4ac94,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Indore Devi Ahilyabai Holkar Airport', 'code': {'iata': 'IDR', 'icao': 'VAID'}, 'position': {'latitude': 22.721781, 'longitude': 75.801079, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Indore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814700181, 'number': {'default': '6E5409', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 16:50', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488367200, 'local': 1488387000}}}","{'scheduled': {'departure': 1488367200, 'arrival': 1488372600}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488367200, 'arrival': None}, 'other': {'eta': None, 'updated': 1488316928, 'duration': 5700}}"
3,58b64d7e566f5d11bce4ac95,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Indore Devi Ahilyabai Holkar Airport', 'code': {'iata': 'IDR', 'icao': 'VAID'}, 'position': {'latitude': 22.721781, 'longitude': 75.801079, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Indore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814700155, 'number': {'default': '6E4651', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 14:45', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488359700, 'local': 1488379500}}}","{'scheduled': {'departure': 1488359700, 'arrival': 1488364800}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488359700, 'arrival': None}, 'other': {'eta': None, 'updated': 1488309385, 'duration': 4500}}"
4,58b64d7e566f5d11bce4ac96,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Indore Devi Ahilyabai Holkar Airport', 'code': {'iata': 'IDR', 'icao': 'VAID'}, 'position': {'latitude': 22.721781, 'longitude': 75.801079, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Indore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814700118, 'number': {'default': '6E3904', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 12:55', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488353100, 'local': 1488372900}}}","{'scheduled': {'departure': 1488353100, 'arrival': 1488357600}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488353100, 'arrival': None}, 'other': {'eta': None, 'updated': 1488307931, 'duration': 4800}}"
5,58b64d7e566f5d11bce4ac97,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Indore Devi Ahilyabai Holkar Airport', 'code': {'iata': 'IDR', 'icao': 'VAID'}, 'position': {'latitude': 22.721781, 'longitude': 75.801079, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Indore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': None, 'row': 3814700238, 'number': {'default': '6E6676', 'alternative': None}, 'callsign': None, 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Estimated dep 11:00', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'departure', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488346200, 'local': 1488366000}}}","{'scheduled': {'departure': 1488346200, 'arrival': 1488351300}, 'real': {'departure': None, 'arrival': None}, 'estimated': {'departure': 1488346200, 'arrival': None}, 'other': {'eta': None, 'updated': 1488309794, 'duration': 4800}}"
6,58b64d7e566f5d11bce4ac98,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Lucknow Chaudhary Charan Singh Airport', 'code': {'iata': 'LKO', 'icao': 'VILK'}, 'position': {'latitude': 26.76059, 'longitude': 80.889328, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Lucknow'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c99f8b0', 'row': 3814699882, 'number': {'default': '6E733', 'alternative': None}, 'callsign': 'IGO733', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': True, 'text': 'Estimated 10:07', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'estimated', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488343040, 'local': 1488362840}}}","{'scheduled': {'departure': 1488339300, 'arrival': 1488343800}, 'real': {'departure': 1488339079, 'arrival': None}, 'estimated': {'departure': None, 'arrival': 1488343040}, 'other': {'eta': 1488343040, 'updated': 1488339375, 'duration': None}}"
7,58b64d7e566f5d11bce4ac99,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Hyderabad Rajiv Gandhi International Airport', 'code': {'iata': 'HYD', 'icao': 'VOHS'}, 'position': {'latitude': 17.254, 'longitude': 78.431, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Hyderabad'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Lucknow Chaudhary Charan Singh Airport', 'code': {'iata': 'LKO', 'icao': 'VILK'}, 'position': {'latitude': 26.76059, 'longitude': 80.889328, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Lucknow'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c99b5f0', 'row': 3814699881, 'number': {'default': '6E732', 'alternative': None}, 'callsign': 'IGO732', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 08:03', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488335621, 'local': 1488355421}}}","{'scheduled': {'departure': 1488329700, 'arrival': 1488336900}, 'real': {'departure': 1488330097, 'arrival': 1488335580}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488335621, 'updated': 1488336681, 'duration': 5524}}"
8,58b64d7e566f5d11bce4ac9a,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Lucknow Chaudhary Charan Singh Airport', 'code': {'iata': 'LKO', 'icao': 'VILK'}, 'position': {'latitude': 26.76059, 'longitude': 80.889328, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Lucknow'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Hyderabad Rajiv Gandhi International Airport', 'code': {'iata': 'HYD', 'icao': 'VOHS'}, 'position': {'latitude': 17.254, 'longitude': 78.431, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Hyderabad'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c989c70', 'row': 3812588825, 'number': {'default': '6E6216', 'alternative': None}, 'callsign': 'IGO6216', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 22:32', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488301354, 'local': 1488321154}}}","{'scheduled': {'departure': 1488295800, 'arrival': 1488302700}, 'real': {'departure': 1488295567, 'arrival': 1488301260}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488301354, 'updated': 1488302487, 'duration': 5787}}"
9,58b64d7e566f5d11bce4ac9b,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Lucknow Chaudhary Charan Singh Airport', 'code': {'iata': 'LKO', 'icao': 'VILK'}, 'position': {'latitude': 26.76059, 'longitude': 80.889328, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Lucknow'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c986e95', 'row': 3812588799, 'number': {'default': '6E5156', 'alternative': None}, 'callsign': 'IGO5156', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 20:13', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488293038, 'local': 1488312838}}}","{'scheduled': {'departure': 1488289800, 'arrival': 1488294000}, 'real': {'departure': 1488290373, 'arrival': 1488292980}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488293038, 'updated': 1488293535, 'duration': 2665}}"
10,58b64d7e566f5d11bce4ac9c,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Delhi Indira Gandhi International Airport', 'code': {'iata': 'DEL', 'icao': 'VIDP'}, 'position': {'latitude': 28.5665, 'longitude': 77.103081, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Delhi'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c9818e0', 'row': 3812584126, 'number': {'default': '6E174', 'alternative': None}, 'callsign': 'IGO174', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 18:23', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488286410, 'local': 1488306210}}}","{'scheduled': {'departure': 1488279600, 'arrival': 1488287400}, 'real': {'departure': 1488280750, 'arrival': 1488286380}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488286410, 'updated': 1488287237, 'duration': 5660}}"
11,58b64d7e566f5d11bce4ac9d,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Trivandrum International Airport', 'code': {'iata': 'TRV', 'icao': 'VOTV'}, 'position': {'latitude': 8.482122, 'longitude': 76.920113, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Thiruvananthapuram'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Mumbai Chhatrapati Shivaji International Airport', 'code': {'iata': 'BOM', 'icao': 'VABB'}, 'position': {'latitude': 19.08868, 'longitude': 72.867912, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Mumbai'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c97992d', 'row': 3814697049, 'number': {'default': '6E176', 'alternative': None}, 'callsign': 'IGO176', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 13:11', 'icon': 'red', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'red', 'diverted': None}, 'eventTime': {'utc': 1488267689, 'local': 1488287489}}}","{'scheduled': {'departure': 1488257100, 'arrival': 1488264300}, 'real': {'departure': 1488261172, 'arrival': 1488267660}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488267689, 'updated': 1488284483, 'duration': 6517}}"
12,58b64d7e566f5d11bce4ac9e,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Bangalore Kempegowda International Airport', 'code': {'iata': 'BLR', 'icao': 'VOBL'}, 'position': {'latitude': 13.198889, 'longitude': 77.705559, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Bangalore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Trivandrum International Airport', 'code': {'iata': 'TRV', 'icao': 'VOTV'}, 'position': {'latitude': 8.482122, 'longitude': 76.920113, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Thiruvananthapuram'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c9775c7', 'row': 3814697275, 'number': {'default': '6E379', 'alternative': None}, 'callsign': 'IGO379', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 09:32', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488254540, 'local': 1488274340}}}","{'scheduled': {'departure': 1488251100, 'arrival': 1488255300}, 'real': {'departure': 1488251317, 'arrival': 1488254520}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488254540, 'updated': 1488256131, 'duration': 3223}}"
13,58b64d7e566f5d11bce4ac9f,"{'model': {'code': 'A320', 'text': 'Airbus A320-232'}, 'hex': '800AF3', 'registration': 'VT-IAL', 'serialNo': None, 'age': {'availability': True}, 'restricted': False, 'availability': {'serialNo': True, 'age': True}}","{'name': 'IndiGo', 'short': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'origin': {'name': 'Kolkata International Airport', 'code': {'iata': 'CCU', 'icao': 'VECC'}, 'position': {'latitude': 22.65473, 'longitude': 88.446716, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Kolkata'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'destination': {'name': 'Bangalore Kempegowda International Airport', 'code': {'iata': 'BLR', 'icao': 'VOBL'}, 'position': {'latitude': 13.198889, 'longitude': 77.705559, 'country': {'name': 'India', 'code': 'IN'}, 'region': {'city': 'Bangalore'}}, 'timezone': {'name': 'Asia/Kolkata', 'offset': 19800, 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}, 'visible': True}, 'real': None}","{'id': 'c972b0f', 'row': 3829243281, 'number': {'default': '6E379', 'alternative': None}, 'callsign': 'IGO379', 'codeshare': None}","{'name': 'IndiGo Airlines', 'code': {'iata': '6E', 'icao': 'IGO'}}","{'live': False, 'text': 'Landed 07:42', 'icon': 'green', 'estimated': None, 'ambiguous': False, 'generic': {'status': {'text': 'landed', 'type': 'arrival', 'color': 'green', 'diverted': None}, 'eventTime': {'utc': 1488247930, 'local': 1488267730}}}","{'scheduled': {'departure': 1488240060, 'arrival': 1488249300}, 'real': {'departure': 1488240118, 'arrival': 1488247920}, 'estimated': {'departure': None, 'arrival': None}, 'other': {'eta': 1488247930, 'updated': 1488256131, 'duration': 7812}}"
